word,tag,sentiment-scaled
forcieren,v,-0.006245611634078712
berücksichtigen,v,-0.006245611634078712
Unterbringung,n,-0.006245611634078712
spenden,v,-0.006245611634078712
Befürworter,n,-0.006245611634078712
Schild,n,-0.006245611634078712
Diktatur,n,-0.006245611634078712
etc,n,-0.006245611634078712
bekennen,v,-0.006245611634078712
anwesend,r,-0.006245611634078712
HC,n,-0.006245611634078712
Frühjahr,n,-0.006245611634078712
Pakistan,n,-0.006245611634078712
Steuergeld,n,-0.006245611634078712
Energie,n,-0.006245611634078712
aushalten,v,-0.006245611634078712
Gabi,n,-0.006245611634078712
Angreifer,n,-0.006245611634078712
sinken,v,-0.006245611634078712
Bundesebene,n,-0.006245611634078712
unglaublich,a,-0.006245611634078712
Unterstützer,n,-0.006245611634078712
Bundesheer,n,-0.006245611634078712
ordentlich,a,-0.006245611634078712
Lebensjahr,n,-0.006245611634078712
aufgreifen,v,-0.006245611634078712
Sicherheitssprecher,n,-0.006245611634078712
Verbindung,n,-0.006245611634078712
Wawra,n,-0.006245611634078712
trauen,v,-0.006245611634078712
fehler,n,-0.006245611634078712
Gerechtigkeit,n,-0.006245611634078712
SP-Klubchef,n,-0.006245611634078712
Süden,n,-0.006245611634078712
medien,n,-0.006245611634078712
mitten,r,-0.006245611634078712
selbe,n,-0.006245611634078712
Sprecherin,n,-0.006245611634078712
's,n,-0.006245611634078712
Anerkennung,n,-0.006245611634078712
früher,r,-0.006245611634078712
dementsprechend,r,-0.006245611634078712
beseitigen,v,-0.006245611634078712
Adria,n,-0.006245611634078712
Name,n,-0.006436765878446709
bieten,v,-0.006436765878446709
spielen,v,-0.006627920122814723
kürzlich,r,-0.0073821240286091605
Respekt,n,-0.0073821240286091605
heutig,a,-0.0073821240286091605
Regel,n,-0.0073821240286091605
israelische,a,-0.0073821240286091605
Gegensatz,n,-0.0073821240286091605
Sitzung,n,-0.0073821240286091605
Vertrauen,n,-0.00832748217877161
erlauben,v,-0.00832748217877161
Kommunikation,n,-0.00832748217877161
Wann,r,-0.00832748217877161
Petra,n,-0.00832748217877161
Europäer,n,-0.00832748217877161
iran,n,-0.00832748217877161
klaren,a,-0.00832748217877161
einreisen,v,-0.00832748217877161
SP-Klubobmann,n,-0.00832748217877161
Hotel,n,-0.00832748217877161
richtige,a,-0.00832748217877161
vorschreiben,v,-0.00832748217877161
Trump,n,-0.00832748217877161
Mut,n,-0.00832748217877161
Drittel,n,-0.00832748217877161
Saal,n,-0.00832748217877161
Griff,n,-0.00832748217877161
Bartenstein,n,-0.00832748217877161
Feld,n,-0.00832748217877161
restlich,a,-0.00832748217877161
Anschlag,n,-0.00832748217877161
Österreichische,a,-0.00832748217877161
Einzug,n,-0.00832748217877161
überleben,v,-0.00832748217877161
betragen,v,-0.00832748217877161
kochen,v,-0.00832748217877161
Umsetzung,n,-0.00832748217877161
Jedenfalls,r,-0.00832748217877161
Abschiebung,n,-0.00832748217877161
Niederlage,n,-0.00832748217877161
geltend,a,-0.00832748217877161
sache,n,-0.00832748217877161
Finger,n,-0.00832748217877161
verständlich,r,-0.00832748217877161
auffallen,v,-0.00832748217877161
freie,a,-0.00832748217877161
Gut,r,-0.00832748217877161
vorsehen,v,-0.00832748217877161
Hilfsorganisation,n,-0.00832748217877161
bewerben,v,-0.00832748217877161
klassisch,a,-0.00832748217877161
Burschen,n,-0.00832748217877161
daheim,r,-0.00832748217877161
kranken,n,-0.00832748217877161
derjenige,n,-0.00832748217877161
nahe,r,-0.00832748217877161
tollen,r,-0.00832748217877161
auslösen,v,-0.00832748217877161
Vermutung,n,-0.00832748217877161
lösung,n,-0.00832748217877161
Stück,n,-0.00832748217877161
kapieren,v,-0.00832748217877161
Deal,n,-0.00832748217877161
Amtszeit,n,-0.00832748217877161
unternehmen,v,-0.00832748217877161
zuschlagen,v,-0.00832748217877161
lockern,r,-0.00832748217877161
zuständig,a,-0.008518636423139624
Schicke,n,-0.008518636423139624
offenbaren,r,-0.008518636423139624
darüber,r,-0.008518636423139624
deshalb,r,-0.008518636423139624
Niederösterreich,n,-0.009463994573302072
verzichten,v,-0.009463994573302072
rot,r,-0.009463994573302072
Budget,n,-0.009463994573302072
umgehen,v,-0.009463994573302072
einsetzen,v,-0.009463994573302072
Vorfall,n,-0.009463994573302072
Minderheit,n,-0.010409352723464509
gerecht,r,-0.010409352723464509
Allerdings,r,-0.010409352723464509
Erich,n,-0.010409352723464509
net,n,-0.010409352723464509
vielmehr,r,-0.010409352723464509
Häupls,n,-0.010409352723464509
Immer,r,-0.010409352723464509
Erde,n,-0.010409352723464509
einladen,v,-0.010409352723464509
Italien,n,-0.010409352723464509
begründen,v,-0.010409352723464509
Einfluss,n,-0.010409352723464509
steigend,a,-0.010409352723464509
verhaften,v,-0.010409352723464509
Kilometer,n,-0.010409352723464509
fix,r,-0.010409352723464509
stellvertretend,a,-0.010409352723464509
fliehen,v,-0.010409352723464509
Bundeshauptstadt,n,-0.010409352723464509
bereit,r,-0.010409352723464509
Ausdruck,n,-0.010409352723464509
Witz,n,-0.010409352723464509
Schicksal,n,-0.010409352723464509
tief,r,-0.010409352723464509
national,a,-0.010409352723464509
Runde,n,-0.010409352723464509
Teilnehmer,n,-0.010409352723464509
Verkehrsminister,n,-0.010409352723464509
vorschlagen,v,-0.010409352723464509
stammen,v,-0.010409352723464509
integrieren,v,-0.010409352723464509
naiv,r,-0.010409352723464509
nochmal,r,-0.010409352723464509
jahr,n,-0.010409352723464509
Osten,n,-0.010409352723464509
öfter,r,-0.011545865117994986
nämlich,r,-0.011737019362362978
helfen,v,-0.011737019362362978
diskriminieren,v,-0.012491223268157424
Einzelfall,n,-0.012491223268157424
steirisch,a,-0.012491223268157424
streichen,v,-0.012491223268157424
nachdenken,v,-0.012491223268157424
Rassismus,n,-0.012491223268157424
Institut,n,-0.012491223268157424
Minute,n,-0.012491223268157424
Rücken,n,-0.012491223268157424
Tschirf,n,-0.012491223268157424
Winter,n,-0.012491223268157424
zerstören,v,-0.012491223268157424
deutschen,r,-0.012491223268157424
dienen,v,-0.012491223268157424
zugeben,v,-0.012491223268157424
griechisch,a,-0.012491223268157424
Diskriminierung,n,-0.012491223268157424
Rand,n,-0.012491223268157424
Journalist,n,-0.012491223268157424
2.,a,-0.012491223268157424
konkret,a,-0.012491223268157424
argumentieren,v,-0.012491223268157424
Genosse,n,-0.012491223268157424
schlimm,a,-0.012491223268157424
leicht,r,-0.012682377512525406
treffen,v,-0.012682377512525406
schließen,v,-0.012682377512525406
beschäftigen,v,-0.013627735662687877
immerhin,r,-0.013627735662687877
a,n,-0.013627735662687877
Fritz,n,-0.013627735662687877
Liste,n,-0.013627735662687877
Genau,r,-0.013627735662687877
ansehen,v,-0.013627735662687877
schnell,r,-0.013627735662687877
jed,n,-0.013818889907055888
Gemeinderatswahl,n,-0.014573093812850312
rechtfertigen,v,-0.014573093812850312
empfehlen,v,-0.014573093812850312
Funktion,n,-0.014573093812850312
beschreiben,v,-0.014573093812850312
Bank,n,-0.014573093812850312
Einigung,n,-0.014573093812850312
gesetzlich,a,-0.014573093812850312
zentral,a,-0.014573093812850312
Facebook,n,-0.014573093812850312
bloß,r,-0.014573093812850312
unmöglich,r,-0.014573093812850312
Detail,n,-0.014573093812850312
quasi,r,-0.014573093812850312
Staatssekretär,n,-0.014573093812850312
Sprache,n,-0.014764248057218321
Aktion,n,-0.01570960620738077
folgend,a,-0.01665496435754322
inzwischen,r,-0.01665496435754322
Gegenteil,n,-0.01665496435754322
Perspektive,n,-0.01665496435754322
Finanz,n,-0.01665496435754322
entsprechen,v,-0.01665496435754322
Feministin,n,-0.01665496435754322
2.,r,-0.01665496435754322
Arbeitnehmer,n,-0.01665496435754322
zuständig,r,-0.01665496435754322
vorgehen,v,-0.01665496435754322
mindestens,r,-0.01665496435754322
daher,r,-0.01684611860191123
SP,n,-0.017228427090647352
wohnen,v,-0.017791476752073657
Ding,n,-0.017791476752073657
gleichen,r,-0.018173785240809686
bewegen,v,-0.01873683490223613
1.,r,-0.01873683490223613
Wissenschaftsminister,n,-0.01873683490223613
schützen,v,-0.01873683490223613
Gesundheitsstadträtin,n,-0.01873683490223613
Ausbildung,n,-0.01873683490223613
Gertrude,n,-0.01873683490223613
fördern,v,-0.01873683490223613
S,n,-0.01873683490223613
irgendwann,r,-0.01873683490223613
ehrlich,r,-0.01873683490223613
erklären,v,-0.01950145187970832
Geheimnis,n,-0.01968219305239858
empören,r,-0.01968219305239858
bla,r,-0.01968219305239858
entsorgen,v,-0.01968219305239858
Typ,n,-0.01968219305239858
üblich,a,-0.01968219305239858
einfordern,v,-0.01968219305239858
gefährlich,a,-0.01968219305239858
Show,n,-0.01968219305239858
Filmemacherin,n,-0.01968219305239858
verklagen,v,-0.01968219305239858
friedlich,r,-0.01968219305239858
katholisch,a,-0.01968219305239858
r,n,-0.01968219305239858
Telefon,n,-0.01968219305239858
zugestehen,v,-0.01968219305239858
minderjährige,a,-0.01968219305239858
Hauptsache,n,-0.01968219305239858
dominieren,v,-0.01968219305239858
mühsam,r,-0.01968219305239858
einnehmen,v,-0.01968219305239858
dortig,a,-0.01968219305239858
Häupl,r,-0.01968219305239858
begegnen,v,-0.01968219305239858
einsteigen,v,-0.01968219305239858
antworten,v,-0.01968219305239858
Option,n,-0.01968219305239858
Verkauf,n,-0.01968219305239858
Quotenregelungen,n,-0.01968219305239858
hochöchst,r,-0.01968219305239858
video,n,-0.01968219305239858
Schönbrunn,n,-0.01968219305239858
Wild,n,-0.01968219305239858
Gabalier,n,-0.01968219305239858
Stichwort,n,-0.01968219305239858
Dach,n,-0.01968219305239858
Zivilist,n,-0.01968219305239858
Papa,n,-0.01968219305239858
nichtmal,r,-0.01968219305239858
danke,n,-0.01968219305239858
tätig,r,-0.01968219305239858
krieg,n,-0.01968219305239858
Tenor,n,-0.01968219305239858
freundlich,a,-0.01968219305239858
stützen,v,-0.01968219305239858
gut,n,-0.01968219305239858
probleme,n,-0.01968219305239858
beauftragen,v,-0.01968219305239858
verraten,v,-0.01968219305239858
Vergewaltigung,n,-0.01968219305239858
derartig,r,-0.01968219305239858
FPÖ-Abgeordnete,n,-0.01968219305239858
Austausch,n,-0.01968219305239858
Pühringer,n,-0.01968219305239858
Mieter,n,-0.01968219305239858
ned,n,-0.01968219305239858
womöglich,r,-0.01968219305239858
Krankenstation,n,-0.01968219305239858
Kriegsflüchtling,n,-0.01968219305239858
unverständlich,r,-0.01968219305239858
beschlossen,a,-0.01968219305239858
Frauenquote,n,-0.01968219305239858
verstoßen,v,-0.01968219305239858
ausreichend,r,-0.01968219305239858
Hut,n,-0.01968219305239858
Vorwoche,n,-0.01968219305239858
’s,n,-0.01968219305239858
Unterlage,n,-0.01968219305239858
Landesparteiobmann,n,-0.01968219305239858
untermauern,v,-0.01968219305239858
Blog,n,-0.01968219305239858
Neugebauer,n,-0.01968219305239858
geschätzt,a,-0.01968219305239858
Präsenz,n,-0.01968219305239858
ausser,r,-0.01968219305239858
folgen,n,-0.01968219305239858
oh,n,-0.01968219305239858
Verschwörung,n,-0.01968219305239858
gesellschaftlich,r,-0.01968219305239858
Parteichefin,n,-0.01968219305239858
Paris,n,-0.01968219305239858
Säule,n,-0.01968219305239858
gleichsetzen,v,-0.01968219305239858
erwerben,v,-0.01968219305239858
anstellen,v,-0.01968219305239858
B.,n,-0.01968219305239858
Scheitern,n,-0.01968219305239858
Begeisterung,n,-0.01968219305239858
zweifeln,v,-0.01968219305239858
Ansatz,n,-0.01968219305239858
SPÖ-Gemeinderat,n,-0.01968219305239858
Tausende,n,-0.01968219305239858
Mehrzahl,n,-0.01968219305239858
danke,a,-0.01968219305239858
indirekt,r,-0.01968219305239858
Wirtschaftsflüchtlingen,n,-0.01968219305239858
Eck,n,-0.01968219305239858
Parteivorsitzende,n,-0.01968219305239858
schneiden,v,-0.01968219305239858
verbrennen,v,-0.01968219305239858
Korrektur,n,-0.01968219305239858
anführen,v,-0.01968219305239858
Wunderland,n,-0.01968219305239858
flexibel,r,-0.01968219305239858
Netanyahu,n,-0.01968219305239858
Aufregung,n,-0.01968219305239858
Allgemeinheit,n,-0.01968219305239858
Türe,n,-0.01968219305239858
konstruktiv,a,-0.01968219305239858
Kogler,n,-0.01968219305239858
blicken,v,-0.01968219305239858
NEOS,n,-0.01968219305239858
Hermine,n,-0.01968219305239858
stelle,v,-0.01968219305239858
Daraus,r,-0.01968219305239858
menschlich,a,-0.01968219305239858
dicht,r,-0.01968219305239858
hierher,r,-0.01968219305239858
ausnehmen,v,-0.01968219305239858
Automat,n,-0.01968219305239858
Paradies,n,-0.01968219305239858
still,a,-0.01968219305239858
vermehren,r,-0.01968219305239858
Liesing,n,-0.01968219305239858
Sturm,n,-0.01968219305239858
benutzen,v,-0.01968219305239858
verbringen,v,-0.01968219305239858
Super,n,-0.01968219305239858
Gestalt,n,-0.01968219305239858
Indiz,n,-0.01968219305239858
Achso,n,-0.01968219305239858
grüne,a,-0.01968219305239858
erzeugen,v,-0.01968219305239858
übersehen,v,-0.01968219305239858
Größe,n,-0.01968219305239858
umgeben,v,-0.01968219305239858
Kriterium,n,-0.01968219305239858
begleiten,v,-0.01968219305239858
paaren,n,-0.01968219305239858
Einwanderung,n,-0.01968219305239858
Umweltsprecher,n,-0.01968219305239858
Koalitionsverhandlung,n,-0.01968219305239858
Irgendwann,r,-0.01968219305239858
Arbeitsgruppe,n,-0.01968219305239858
Kanzleramt,n,-0.01968219305239858
vergleich,n,-0.01968219305239858
ursprünglich,r,-0.01968219305239858
darunter,r,-0.01968219305239858
schlichtweg,r,-0.01968219305239858
positionieren,v,-0.01968219305239858
Ex-Ministerin,n,-0.01968219305239858
apropos,r,-0.01968219305239858
dringend,r,-0.01968219305239858
Kopftuch,n,-0.01968219305239858
verstorben,a,-0.01968219305239858
passt,n,-0.01968219305239858
Kardinal,n,-0.01968219305239858
Tourist,n,-0.01968219305239858
sexistisch,a,-0.01968219305239858
haushalt,n,-0.01968219305239858
Wirtschaftsbund,n,-0.01968219305239858
medizinische,a,-0.01968219305239858
zustande,r,-0.01968219305239858
usw.,r,-0.019873347296766573
kaum,r,-0.020064501541134542
davon,r,-0.02025565578550265
sogenannt,a,-0.020818705446929018
lauten,v,-0.020818705446929018
Foto,n,-0.020818705446929018
melden,v,-0.020818705446929018
Nationalrat,n,-0.020818705446929018
befinden,v,-0.020818705446929018
einzig,a,-0.02100985969129706
wirklich,a,-0.021764063597091477
selb,a,-0.021764063597091477
Lese,n,-0.021764063597091477
Oh,n,-0.021764063597091477
ausmachen,v,-0.021764063597091477
punkten,v,-0.021764063597091477
Widerspruch,n,-0.021764063597091477
Schweiz,n,-0.021764063597091477
prompt,r,-0.021764063597091477
posten,n,-0.021764063597091477
Pöschl,n,-0.021764063597091477
Tür,n,-0.021764063597091477
verantworten,v,-0.021764063597091477
Hanno,n,-0.021764063597091477
Wasser,n,-0.021764063597091477
Absicht,n,-0.021764063597091477
Führung,n,-0.021764063597091477
aussetzen,v,-0.021764063597091477
Zitat,n,-0.021764063597091477
Chefin,n,-0.021764063597091477
Kauf,n,-0.021764063597091477
Telekom,n,-0.021764063597091477
korrigieren,v,-0.021764063597091477
ankommen,v,-0.021764063597091477
schweigen,v,-0.021764063597091477
Schuh,n,-0.021764063597091477
fallen|gefallen,v,-0.021764063597091477
stattdessen,r,-0.021764063597091477
oftmals,r,-0.021764063597091477
–,a,-0.021764063597091477
korrekt,a,-0.021764063597091477
eventuell,r,-0.021764063597091477
Beschwerde,n,-0.021764063597091477
Schwedin,n,-0.021764063597091477
Verteidigungsminister,n,-0.021764063597091477
Unterrichtsminister,n,-0.021764063597091477
Beleg,n,-0.021764063597091477
EU-Abgeordnete,n,-0.021764063597091477
jederzeit,r,-0.021764063597091477
User,n,-0.021764063597091477
bekanntlich,r,-0.021764063597091477
Blecha,n,-0.021764063597091477
inhaltlich,a,-0.021764063597091477
gültig,a,-0.021764063597091477
Dagmar,n,-0.021764063597091477
hochrangig,a,-0.021764063597091477
geradezu,r,-0.021764063597091477
Szene,n,-0.021764063597091477
Prüfung,n,-0.021764063597091477
Fahrt,n,-0.021764063597091477
speziell,r,-0.021764063597091477
sichtbar,r,-0.021764063597091477
ÖVP-Generalsekretär,n,-0.021764063597091477
wenns,n,-0.021764063597091477
syrisch,a,-0.021764063597091477
Darabos,n,-0.021764063597091477
naja,n,-0.021764063597091477
plädieren,v,-0.021764063597091477
urteilen,v,-0.021764063597091477
SPÖ-Vorsitzende,n,-0.021764063597091477
Kandidatur,n,-0.021764063597091477
belasten,v,-0.021764063597091477
GR,n,-0.021764063597091477
Pass,n,-0.021764063597091477
gefordert,a,-0.021764063597091477
Regierungschef,n,-0.021764063597091477
ansetzen,v,-0.021764063597091477
Spruch,n,-0.021764063597091477
Kürzung,n,-0.021764063597091477
flüchtling,n,-0.021764063597091477
Qualifikation,n,-0.021764063597091477
Unverständnis,n,-0.021764063597091477
Marokko,n,-0.021764063597091477
geheim,a,-0.021764063597091477
Johanna,n,-0.021764063597091477
Sozialwissenschaft,n,-0.021764063597091477
Arzt,n,-0.021955217841459485
ganz,r,-0.021965630913137125
überlegen,v,-0.022900575991621937
Gott,n,-0.022900575991621937
Aufgabe,n,-0.022900575991621937
verkaufen,v,-0.022900575991621937
Februar,n,-0.022900575991621937
Jänner,n,-0.022900575991621937
Hans,n,-0.023091730235989972
Bedenken,n,-0.023845934141784375
bislang,r,-0.023845934141784375
städtisch,a,-0.023845934141784375
konservativ,a,-0.023845934141784375
unbegleitet,a,-0.023845934141784375
Sozialdemokratie,n,-0.023845934141784375
jetzig,a,-0.023845934141784375
Palestinian,n,-0.023845934141784375
posten,v,-0.023845934141784375
Integrationsminister,n,-0.023845934141784375
wenden,v,-0.023845934141784375
Einladung,n,-0.023845934141784375
strategisch,a,-0.023845934141784375
sozialdemokratisch,a,-0.023845934141784375
bezüglich,r,-0.023845934141784375
wurscht,v,-0.023845934141784375
Prozess,n,-0.023845934141784375
Hirn,n,-0.023845934141784375
Ruf,n,-0.023845934141784375
zurückziehen,v,-0.023845934141784375
Grün-Politiker,n,-0.023845934141784375
günstig,a,-0.023845934141784375
Kärnten,n,-0.023845934141784375
Herrn,n,-0.023845934141784375
Geschäftsführer,n,-0.023845934141784375
spät,a,-0.023845934141784375
außenpolitisch,a,-0.023845934141784375
Begründung,n,-0.023845934141784375
Stellung,n,-0.023845934141784375
vorbereiten,v,-0.023845934141784375
möglicherweise,r,-0.023845934141784375
benötigen,v,-0.023845934141784375
Versorgung,n,-0.023845934141784375
prinzipiell,r,-0.023845934141784375
deutsch,n,-0.023845934141784375
realität,n,-0.023845934141784375
ganze,a,-0.024037088386152403
Recht,n,-0.02441939687488847
rein,r,-0.02498244653631485
interessieren,v,-0.02498244653631485
s,n,-0.02498244653631485
ausgehen,v,-0.02498244653631485
Burgenland,n,-0.025927804686477283
ÖBB,n,-0.025927804686477283
beitragen,v,-0.025927804686477283
welt,n,-0.025927804686477283
Übrigens,r,-0.025927804686477283
nötigen,r,-0.025927804686477283
Ostermayer,n,-0.025927804686477283
Wohnen,n,-0.025927804686477283
grad,n,-0.025927804686477283
EU-Kommissar,n,-0.025927804686477283
Kritiker,n,-0.025927804686477283
Czernohorszky,n,-0.025927804686477283
Botschaft,n,-0.025927804686477283
Klasse,n,-0.025927804686477283
Vorurteil,n,-0.025927804686477283
klären,v,-0.025927804686477283
Eindruck,n,-0.025927804686477283
Landtag,n,-0.025927804686477283
Fraktion,n,-0.025927804686477283
konfrontieren,v,-0.025927804686477283
fremd,a,-0.025927804686477283
Blaue,n,-0.025927804686477283
meistens,r,-0.025927804686477283
raus,r,-0.025927804686477283
jahrelang,r,-0.025927804686477283
Termin,n,-0.025927804686477283
kurz,r,-0.026118958930845267
tatsächlich,r,-0.027255471325375754
morgen,r,-0.028009675231170185
Hecht,n,-0.028009675231170185
These,n,-0.028009675231170185
Umfeld,n,-0.028009675231170185
drängen,v,-0.028009675231170185
merken,v,-0.028009675231170185
wachsen,v,-0.028009675231170185
ma,n,-0.028009675231170185
wert,r,-0.028009675231170185
abschaffen,v,-0.028009675231170185
Fopper,n,-0.028895768833849325
kurz,a,-0.029146187625700624
Bundeskanzler,n,-0.029528496114436642
weiblich,a,-0.030091545775863093
zustimmen,v,-0.030091545775863093
Stadtregierung,n,-0.030091545775863093
Krise,n,-0.030091545775863093
los,r,-0.030091545775863093
demokratisch,a,-0.030091545775863093
Hälfte,n,-0.030091545775863093
Stunde|Stunden,n,-0.030091545775863093
Patient,n,-0.030091545775863093
halb,a,-0.030091545775863093
Gesicht,n,-0.030091545775863093
kennen,v,-0.030473854264599153
Masel,n,-0.03095975232198142
Gewurl,n,-0.03095975232198142
Prolongation,n,-0.03095975232198142
Tandler,n,-0.03095975232198142
stad,a,-0.03095975232198142
ÖVP-Klubchef,n,-0.031036903926025542
erbost,r,-0.031036903926025542
schlau,r,-0.031036903926025542
Pleite,n,-0.031036903926025542
Erbschuld,n,-0.031036903926025542
wehe,r,-0.031036903926025542
Erbschaftssteuer,n,-0.031036903926025542
Personalvertretung,n,-0.031036903926025542
F-Chef,n,-0.031036903926025542
Kriegsflüchtlinge,n,-0.031036903926025542
Landstraßer,a,-0.031036903926025542
schwerst,r,-0.031036903926025542
öffentlichkeitswirksam,r,-0.031036903926025542
vorgegauckelt,v,-0.031036903926025542
registrieren,a,-0.031036903926025542
gewiss,r,-0.031036903926025542
böse,n,-0.031036903926025542
Kopftuchverbot,n,-0.031036903926025542
york,n,-0.031036903926025542
Distanz,n,-0.031036903926025542
ausbleibend,a,-0.031036903926025542
vermeintlich,a,-0.031036903926025542
Hascherl,n,-0.031036903926025542
Freie,n,-0.031036903926025542
against,n,-0.031036903926025542
Sachverhalt,n,-0.031036903926025542
munter,r,-0.031036903926025542
verdreifachen,v,-0.031036903926025542
gemein,r,-0.031036903926025542
abreißen,v,-0.031036903926025542
mea,n,-0.031036903926025542
erbringen,v,-0.031036903926025542
Protagonist,n,-0.031036903926025542
Bad,n,-0.031036903926025542
Westeuropa,n,-0.031036903926025542
menschenfeindlich,r,-0.031036903926025542
mazedonisch,a,-0.031036903926025542
sagen,a,-0.031036903926025542
meilenweit,r,-0.031036903926025542
Troll,n,-0.031036903926025542
Glaube,n,-0.031036903926025542
Budgetvoranschlag,n,-0.031036903926025542
erkennbar,a,-0.031036903926025542
exotisch,r,-0.031036903926025542
Vereinte,a,-0.031036903926025542
Südsee,n,-0.031036903926025542
Öllinger,n,-0.031036903926025542
verursachen,a,-0.031036903926025542
border,a,-0.031036903926025542
dahergelaufen,a,-0.031036903926025542
hamas,n,-0.031036903926025542
Knaller,n,-0.031036903926025542
Prof,n,-0.031036903926025542
Lkw-Fahrt,n,-0.031036903926025542
Tarif,n,-0.031036903926025542
Talfahrt,n,-0.031036903926025542
ausgewiesen,a,-0.031036903926025542
Panik,n,-0.031036903926025542
Stadtoberhaupt,n,-0.031036903926025542
Ritsch,n,-0.031036903926025542
Gärtner,n,-0.031036903926025542
Einbruch,n,-0.031036903926025542
nachweisen,v,-0.031036903926025542
linz,n,-0.031036903926025542
Stacheldrahtbarrieren,n,-0.031036903926025542
ungarn,n,-0.031036903926025542
VP-Klubobmann,n,-0.031036903926025542
EU-Kommission,n,-0.031036903926025542
Neid,n,-0.031036903926025542
Co-Klubchef,n,-0.031036903926025542
fluchterfahrung,n,-0.031036903926025542
auskotzt,v,-0.031036903926025542
Sammelsurium,n,-0.031036903926025542
Knie,n,-0.031036903926025542
Provision,n,-0.031036903926025542
Godwin,n,-0.031036903926025542
Stelle,v,-0.031036903926025542
unterschätzen,v,-0.031036903926025542
veranstalten,v,-0.031036903926025542
euphorisch,r,-0.031036903926025542
Nötigung,n,-0.031036903926025542
No,n,-0.031036903926025542
platz,n,-0.031036903926025542
Kontrolleur,n,-0.031036903926025542
deutschen,n,-0.031036903926025542
zerren,v,-0.031036903926025542
Geschütz,n,-0.031036903926025542
verwirkt,v,-0.031036903926025542
Herumschreien,n,-0.031036903926025542
Kovarnik,n,-0.031036903926025542
Hausbesuch,n,-0.031036903926025542
Polizeiturnsaal,n,-0.031036903926025542
Vorzugsstimme,n,-0.031036903926025542
rest,n,-0.031036903926025542
Qualitätsmedium,n,-0.031036903926025542
faschisten,v,-0.031036903926025542
Haderer,n,-0.031036903926025542
Worauf,r,-0.031036903926025542
Handeln,n,-0.031036903926025542
SPÖ-Finanzstaatssekretär,n,-0.031036903926025542
hingehören,v,-0.031036903926025542
erwachsen,n,-0.031036903926025542
Landesgericht,n,-0.031036903926025542
Rednerpult,n,-0.031036903926025542
Belgien,n,-0.031036903926025542
tumultartig,a,-0.031036903926025542
Halbe,n,-0.031036903926025542
Gesamtsituation,n,-0.031036903926025542
Kunsthalle,n,-0.031036903926025542
Kündigung,n,-0.031036903926025542
unmenschlich,r,-0.031036903926025542
mitaufnehmen,v,-0.031036903926025542
Führungsposten,n,-0.031036903926025542
ansparen,v,-0.031036903926025542
modal,r,-0.031036903926025542
Wahlhelfer,n,-0.031036903926025542
Familienmitglied,n,-0.031036903926025542
auswirken,v,-0.031036903926025542
10.,a,-0.031036903926025542
wochen,n,-0.031036903926025542
wiederholt,r,-0.031036903926025542
abgeschlossen,a,-0.031036903926025542
Kerl,n,-0.031036903926025542
zutrauen,v,-0.031036903926025542
Drogendealer,n,-0.031036903926025542
Befreiungspotential,n,-0.031036903926025542
bescheren,v,-0.031036903926025542
Medienbericht,n,-0.031036903926025542
tja,n,-0.031036903926025542
Gastkommentar,n,-0.031036903926025542
Unwahrheit,n,-0.031036903926025542
ÖVP-General,n,-0.031036903926025542
ÖVP-Parteivorstand,n,-0.031036903926025542
aufwachen,v,-0.031036903926025542
Zahlung,n,-0.031036903926025542
Alte,n,-0.031036903926025542
ÖAAB,n,-0.031036903926025542
scherzen,v,-0.031036903926025542
ungenügend,r,-0.031036903926025542
Klenk,n,-0.031036903926025542
mitnehmen,v,-0.031036903926025542
tränengas,n,-0.031036903926025542
unbehelligt,r,-0.031036903926025542
Instanz,n,-0.031036903926025542
Truppe,n,-0.031036903926025542
Journalismus,n,-0.031036903926025542
hyperaktiv,r,-0.031036903926025542
lol,r,-0.031036903926025542
haarsträubend,r,-0.031036903926025542
weltfremd,r,-0.031036903926025542
drohend,a,-0.031036903926025542
tritt,v,-0.031036903926025542
Bombe|Bomben,n,-0.031036903926025542
zw,r,-0.031036903926025542
Nachmittag,n,-0.031036903926025542
einschneidend,a,-0.031036903926025542
Flop,n,-0.031036903926025542
übertreiben,v,-0.031036903926025542
dreck,n,-0.031036903926025542
Manipulation,n,-0.031036903926025542
tagelang,a,-0.031036903926025542
Einflussnahme,n,-0.031036903926025542
Gesprächsrunde,n,-0.031036903926025542
w.,n,-0.031036903926025542
auffliegen,v,-0.031036903926025542
AMS,n,-0.031036903926025542
einheitlich,a,-0.031036903926025542
buchen,v,-0.031036903926025542
Betteln,n,-0.031036903926025542
bild,n,-0.031036903926025542
Bureau,n,-0.031036903926025542
med,n,-0.031036903926025542
Verpflichtung,n,-0.031036903926025542
Gemeinderatssitzung,n,-0.031036903926025542
Spion,n,-0.031036903926025542
arbeitslos,r,-0.031036903926025542
Standardredaktion,n,-0.031036903926025542
befremdlich,r,-0.031036903926025542
Sheriff,n,-0.031036903926025542
Übergriff,n,-0.031036903926025542
Klug,r,-0.031036903926025542
Überschreitung,n,-0.031036903926025542
voellig,r,-0.031036903926025542
Mazedonier,n,-0.031036903926025542
Kasal,n,-0.031036903926025542
Drittstaaten,n,-0.031036903926025542
Prinzessin,n,-0.031036903926025542
seriös,a,-0.031036903926025542
Mandataren,n,-0.031036903926025542
Lautsprecher,n,-0.031036903926025542
Verwaltung,n,-0.031036903926025542
